Timestamp,Pelvis_position_x,Pelvis_position_y,Pelvis_position_z,Pelvis_extension,Pelvis_lateral_flexion_rotation,Pelvis_axial_rotation,Chest_position_x,Chest_position_y,Chest_position_z,Thorax_extension,Thorax_lateral_flexion_rotation,Thorax_axial_rotation,Head_position_x,Head_position_y,Head_position_z,Neck_flexion,Neck_left-ward_tilt,Neck_right-ward_rotation,LeftUpperLeg_position_x,LeftUpperLeg_position_y,LeftUpperLeg_position_z,LeftHip_flexion,LeftHip_adduction,LeftHip_external_rotation,LeftLowerLeg_position_x,LeftLowerLeg_position_y,LeftLowerLeg_position_z,LeftKnee_flexion,LeftKnee_adduction,LeftKnee_external_rotation,LeftFoot_position_x,LeftFoot_position_y,LeftFoot_position_z,LeftAnkle_dorsiflexion,LeftAnkle_inversion,LeftAnkle_internal_rotation,RightUpperLeg_position_x,RightUpperLeg_position_y,RightUpperLeg_position_z,RightHip_flexion,RightHip_adduction,RightHip_external_rotation,RightLowerLeg_position_x,RightLowerLeg_position_y,RightLowerLeg_position_z,RightKnee_flexion,RightKnee_adduction,RightKnee_external_rotation,RightFoot_position_x,RightFoot_position_y,RightFoot_position_z,RightAnkle_dorsiflexion,RightAnkle_inversion,RightAnkle_internal_rotation,LeftShoulder_position_x,LeftShoulder_position_y,LeftShoulder_position_z,LeftUpperArm_position_x,LeftUpperArm_position_y,LeftUpperArm_position_z,LeftShoulder_flexion,LeftShoulder_abduction,LeftShoulder_external_rotation,LeftElbow_flexion,LeftElbow_abduction,LeftElbow_pronation,RightShoulder_position_x,RightShoulder_position_y,RightShoulder_position_z,RightUpperArm_position_x,RightUpperArm_position_y,RightUpperArm_position_z,RightShoulder_flexion,RightShoulder_abduction,RightShoulder_external_rotation,RightElbow_flexion,RightElbow_abduction,RightElbow_pronation,LeftHand_position_x,LeftHand_position_y,LeftHand_position_z,LeftWrist_flexion,LeftWrist_adduction,LeftWrist_pronation,RightHand_position_x,RightHand_position_y,RightHand_position_z,RightWrist_flexion,RightWrist_adduction,RightWrist_pronation
4100.0,-0.7677555,0.6002796,-0.5617009,16.84885,10.07811,23.45477,-0.8053811,0.9313621,-0.6336737,-1.773986,-0.74538,4.157323,-0.8017304,1.231373,-0.6296017,-5.648265,0.3197705,18.50573,-0.8380229,0.597302,-0.5284453,55.15731,18.66037,0.9920924,-0.7921956,0.4878823,-0.1308503,79.23,-0.5869601,0.2733977,-0.8057646,0.07341611,-0.1622562,5.454203,-1.093075,-10.43803,-0.6974881,0.6032572,-0.5949566,5.878633,34.23939,34.84623,-0.4131539,0.3023573,-0.5672431,72.22201,37.62387,-22.96993,-0.4751934,0.07342523,-0.9088479,53.71147,26.79702,12.44149,-0.8699268,1.050904,-0.6067167,-0.998124,1.067534,-0.607845,46.00579,17.7968,-31.1951,46.02686,-9.16e-05,-58.88798,-0.7350608,1.049454,-0.6165704,-0.6082427,1.028311,-0.6300789,64.19925,32.22757,4.965573,34.99576,-5.26e-05,-15.52721,-1.021388,1.020042,-0.1258417,-6.73895,-5.703513,-0.3351346,-0.2935058,1.033305,-0.2385172,2.481991,-0.07336319,0.0
4117.0,-0.7677558,0.600283,-0.5617058,16.84558,10.07732,23.46382,-0.8053976,0.9313698,-0.6336536,-1.778393,-0.7414743,4.161795,-0.801748,1.23138,-0.6295891,-5.681134,0.2985928,18.50582,-0.8380186,0.5973086,-0.5284401,55.15797,18.66936,0.9966185,-0.7922042,0.4878821,-0.1308454,79.22948,-0.5890895,0.2741124,-0.8057649,0.07341594,-0.162256,5.453664,-1.094422,-10.4382,-0.697493,0.6032575,-0.5949715,5.890225,34.24393,34.84544,-0.4131259,0.3023877,-0.5672691,72.22276,37.62636,-22.96749,-0.4751934,0.07342465,-0.9088482,53.7035,26.80246,12.45524,-0.8699497,1.050905,-0.6066825,-0.9981465,1.067538,-0.6078061,46.02509,17.79326,-31.17945,46.02709,-0.000104664,-58.86874,-0.7350844,1.049465,-0.6165465,-0.60826,1.028353,-0.6300443,64.20697,32.22803,4.999708,35.00419,-0.000138528,-15.50865,-1.021431,1.020091,-0.1257997,-6.722983,-5.693044,-0.3345502,-0.2935085,1.033297,-0.2385086,2.45997,-0.08387937,0.0
4133.0,-0.7677583,0.6002856,-0.5617098,16.84074,10.076,23.47266,-0.805411,0.9313788,-0.6336307,-1.78213,-0.7386861,4.164947,-0.8017612,1.231388,-0.6295661,-5.702792,0.2825457,18.51317,-0.8380167,0.5973138,-0.5284345,55.16061,18.67796,1.002687,-0.7922145,0.487882,-0.1308399,79.22923,-0.5893877,0.2755364,-0.805764,0.07341585,-0.1622559,5.454491,-1.097075,-10.4334,-0.6974999,0.6032574,-0.5949851,5.903156,34.24857,34.84528,-0.4130991,0.3024184,-0.5672948,72.22334,37.62895,-22.96561,-0.4751934,0.07342492,-0.9088485,53.6958,26.80659,12.46687,-0.8699677,1.050909,-0.6066482,-0.9981641,1.067546,-0.6077663,46.05125,17.7786,-31.163,46.01672,-0.000104876,-58.84298,-0.7351028,1.049477,-0.6165193,-0.6082748,1.028381,-0.6300086,64.21182,32.22673,5.026781,35.0106,-2.93e-05,-15.49715,-1.02143,1.020131,-0.1257371,-6.704814,-5.689372,-0.3339648,-0.2935207,1.03327,-0.2384855,2.447846,-0.08915891,0.0
4150.0,-0.7677632,0.6002874,-0.5617138,16.83525,10.07503,23.48063,-0.8054234,0.9313877,-0.6336064,-1.786079,-0.7369808,4.166122,-0.8017719,1.231396,-0.6295388,-5.721424,0.2713284,18.52469,-0.8380175,0.5973172,-0.5284299,55.16439,18.68591,1.006388,-0.7922263,0.487882,-0.1308349,79.22926,-0.5910713,0.2755364,-0.8057639,0.07341594,-0.1622562,5.454778,-1.098956,-10.43058,-0.6975089,0.6032576,-0.5949978,5.915562,34.25241,34.84264,-0.4130763,0.3024475,-0.5673193,72.22433,37.62848,-22.96741,-0.475194,0.07342547,-0.9088496,53.69154,26.8073,12.47346,-0.8699832,1.050914,-0.6066145,-0.9981785,1.067559,-0.6077312,46.08489,17.75248,-31.14925,45.99511,-8.59e-05,-58.80419,-0.7351186,1.049487,-0.6164885,-0.6082906,1.028387,-0.6299714,64.21835,32.2221,5.043776,35.01198,-8.21e-06,-15.50036,-1.021393,1.020142,-0.1256608,-6.687182,-5.68946,-0.332791,-0.293557,1.03322,-0.2384335,2.415164,-0.09623124,0.02797646
4167.0,-0.7677675,0.6002892,-0.561718,16.82987,10.07467,23.48764,-0.8054441,0.9313958,-0.6335893,-1.78805,-0.7330627,4.165747,-0.8017989,1.231404,-0.6295218,-5.732718,0.2564812,18.53885,-0.8380182,0.5973194,-0.5284263,55.16836,18.69341,1.009106,-0.7922379,0.4878825,-0.1308306,79.22951,-0.5926096,0.2776587,-0.8057646,0.07341644,-0.1622574,5.456395,-1.099235,-10.42913,-0.6975169,0.6032589,-0.5950097,5.926553,34.25544,34.838,-0.4130552,0.3024752,-0.5673435,72.22567,37.62511,-22.97075,-0.4751948,0.07342602,-0.9088515,53.68845,26.80564,12.47923,-0.8700123,1.050917,-0.6065939,-0.9982062,1.067573,-0.6077097,46.10782,17.73057,-31.1427,45.9771,-9.95e-05,-58.77485,-0.7351474,1.049499,-0.6164668,-0.6083194,1.028392,-0.6299384,64.22391,32.21926,5.061172,35.01377,-0.000126817,-15.51491,-1.021361,1.020133,-0.1256063,-6.684395,-5.690312,-0.3322025,-0.2936115,1.033154,-0.2383821,2.383759,-0.09446643,0.0
4183.0,-0.7677705,0.6002916,-0.5617228,16.82563,10.07653,23.49382,-0.8054662,0.9314016,-0.6335846,-1.787284,-0.7298694,4.163913,-0.8018241,1.23141,-0.6295246,-5.737161,0.2422964,18.5553,-0.8380175,0.59732,-0.5284235,55.17101,18.70138,1.0093,-0.7922488,0.4878815,-0.1308269,79.22969,-0.5943751,0.2783625,-0.805766,0.07341546,-0.1622581,5.458441,-1.100241,-10.42709,-0.6975235,0.6032631,-0.5950221,5.934981,34.25655,34.83353,-0.4130349,0.3025039,-0.5673672,72.22697,37.62106,-22.97346,-0.475196,0.07342742,-0.9088532,53.68587,26.80405,12.48446,-0.8700418,1.05092,-0.6065928,-0.9982345,1.067585,-0.607714,46.12532,17.71523,-31.14111,45.96618,-9.94e-05,-58.76656,-0.7351766,1.049509,-0.6164611,-0.608348,1.028396,-0.6299182,64.2298,32.2153,5.086337,35.02381,-5.24e-05,-15.50773,-1.021352,1.020139,-0.1255896,-6.685041,-5.690088,-0.3322025,-0.2936747,1.033093,-0.2383511,2.352351,-0.09441443,0.0
4200.0,-0.7677733,0.6002946,-0.5617279,16.82239,10.07807,23.49934,-0.8054907,0.9314072,-0.6335831,-1.786408,-0.7256375,4.163724,-0.8018572,1.231416,-0.6295294,-5.739141,0.2279407,18.56534,-0.838017,0.5973218,-0.5284218,55.1728,18.70857,1.012011,-0.7922598,0.4878818,-0.1308241,79.22964,-0.5940229,0.2804634,-0.8057665,0.07341564,-0.1622582,5.459303,-1.100124,-10.42351,-0.6975296,0.6032674,-0.595034,5.942111,34.25785,34.8329,-0.4130169,0.3025299,-0.567389,72.22717,37.62062,-22.97179,-0.4751966,0.07342799,-0.9088545,53.68104,26.80744,12.4919,-0.8700753,1.050921,-0.6065935,-0.9982674,1.06759,-0.6077227,46.14337,17.70072,-31.14125,45.95383,-6.74e-05,-58.76761,-0.7352099,1.04952,-0.616461,-0.6083794,1.028408,-0.6299023,64.23077,32.21215,5.108578,35.03687,-8.82e-05,-15.50565,-1.021357,1.020143,-0.125575,-6.687681,-5.692912,-0.332791,-0.2937542,1.03303,-0.2383189,2.307323,-0.09838624,0.0
4217.0,-0.7677751,0.6002982,-0.5617327,16.81919,10.07831,23.50419,-0.8055107,0.9314141,-0.6335787,-1.786408,-0.7213261,4.164007,-0.8018899,1.231423,-0.6295262,-5.740439,0.2174682,18.57463,-0.8380161,0.5973254,-0.528421,55.17468,18.71465,1.012591,-0.7922715,0.4878828,-0.1308227,79.22926,-0.597035,0.2811602,-0.8057664,0.07341641,-0.1622583,5.457723,-1.102415,-10.42168,-0.697534,0.603271,-0.5950444,5.9491,34.26017,34.83156,-0.4129991,0.3025537,-0.5674099,72.22737,37.61908,-22.97082,-0.4751963,0.07342778,-0.9088561,53.67601,26.8096,12.49984,-0.8701043,1.050923,-0.606589,-0.9982958,1.067595,-0.607726,46.17041,17.67745,-31.13276,45.945,-0.000102881,-58.76572,-0.7352387,1.049532,-0.6164567,-0.6084064,1.028423,-0.6298841,64.23992,32.20749,5.133064,35.0419,-1.15e-05,-15.49665,-1.021324,1.02018,-0.1255564,-6.691551,-5.690621,-0.332791,-0.2938149,1.032997,-0.2382819,2.261312,-0.1027412,0.0
4233.0,-0.7677749,0.6003023,-0.5617366,16.81525,10.0801,23.50852,-0.8055328,0.9314216,-0.6335687,-1.787284,-0.7169098,4.163536,-0.8019314,1.23143,-0.6295137,-5.742658,0.2136419,18.57734,-0.8380133,0.5973272,-0.5284194,55.17736,18.72133,1.009688,-0.7922822,0.4878829,-0.1308199,79.22894,-0.6011857,0.2818553,-0.8057657,0.07341623,-0.1622568,5.456358,-1.104473,-10.41975,-0.6975366,0.6032775,-0.5950538,5.955226,34.26045,34.83321,-0.412982,0.3025779,-0.5674296,72.2268,37.61945,-22.96752,-0.475196,0.07342833,-0.9088569,53.67136,26.81496,12.50849,-0.8701357,1.050925,-0.6065779,-0.9983269,1.0676,-0.6077167,46.19093,17.65774,-31.12198,45.95676,-9.31e-05,-58.77306,-0.73527,1.049545,-0.6164443,-0.6084349,1.028444,-0.6298584,64.24895,32.19935,5.160732,35.04775,-0.000194571,-15.48343,-1.021244,1.02025,-0.1255565,-6.705516,-5.685194,-0.332791,-0.2938927,1.032985,-0.2382267,2.221582,-0.1077873,0.0
4250.0,-0.7677716,0.6003065,-0.5617377,16.80929,10.08283,23.5126,-0.8055625,0.9314309,-0.6335448,-1.790019,-0.7099615,4.161137,-0.8019923,1.23144,-0.6294783,-5.745319,0.2082151,18.57694,-0.8380072,0.5973265,-0.5284151,55.18221,18.72872,1.005415,-0.7922916,0.4878816,-0.1308141,79.22913,-0.6050607,0.2818553,-0.8057649,0.07341489,-0.1622547,5.454526,-1.10655,-10.41837,-0.697536,0.6032865,-0.5950602,5.96174,34.25894,34.8396,-0.4129638,0.3026024,-0.5674483,72.22483,37.62308,-22.96431,-0.4751948,0.07342908,-0.9088566,53.66355,26.82115,12.51931,-0.8701811,1.050926,-0.6065515,-0.9983724,1.0676,-0.6076902,46.2113,17.63947,-31.10435,45.9666,-8.61e-05,-58.77799,-0.7353147,1.049562,-0.6164117,-0.6084756,1.028473,-0.6298068,64.25758,32.19363,5.190037,35.05692,-6.42e-05,-15.46323,-1.021212,1.020308,-0.1255383,-6.718197,-5.684124,-0.332791,-0.2939857,1.032983,-0.2381488,2.207176,-0.1074645,0.0
4267.0,-0.7677659,0.6003107,-0.5617362,16.80456,10.08557,23.51636,-0.8055918,0.9314389,-0.6335143,-1.794714,-0.7023229,4.157841,-0.8020559,1.231448,-0.6294231,-5.745456,0.2024042,18.5767,-0.8379989,0.5973264,-0.5284085,55.18571,18.73587,1.004247,-0.7922997,0.4878802,-0.130806,79.2295,-0.6061472,0.2832403,-0.8057637,0.07341361,-0.1622521,5.454203,-1.108337,-10.41531,-0.697533,0.603295,-0.5950639,5.966867,34.25796,34.84483,-0.4129436,0.3026258,-0.5674657,72.22318,37.62534,-22.96325,-0.4751926,0.07342944,-0.9088552,53.65583,26.82598,12.52856,-0.8702277,1.050923,-0.6065152,-0.9984199,1.06759,-0.6076613,46.23327,17.61868,-31.09614,45.97238,-9.14e-05,-58.81279,-0.7353606,1.049577,-0.6163673,-0.6085169,1.028504,-0.6297439,64.26778,32.18592,5.227251,35.06417,-9e-05,-15.43901,-1.021166,1.020347,-0.1255106,-6.720328,-5.707757,-0.3345502,-0.2940774,1.032951,-0.2380578,2.174389,-0.1138967,0.0
4283.0,-0.7677591,0.6003148,-0.5617329,16.80073,10.08643,23.52109,-0.8056164,0.9314469,-0.6334907,-1.797439,-0.6944115,4.154684,-0.8021216,1.231456,-0.6293776,-5.737365,0.2021529,18.57421,-0.8379893,0.5973294,-0.5283996,55.18806,18.74287,1.007554,-0.7923073,0.4878799,-0.1307961,79.22987,-0.6055853,0.2839303,-0.8057622,0.07341361,-0.1622498,5.452478,-1.110819,-10.41284,-0.6975288,0.6033002,-0.5950662,5.972712,34.25898,34.84869,-0.4129222,0.3026461,-0.5674825,72.22161,37.62796,-22.96232,-0.4751898,0.07342829,-0.9088541,53.64763,26.83118,12.53866,-0.8702703,1.050921,-0.6064897,-0.9984642,1.067574,-0.6076431,46.2569,17.6005,-31.09558,45.97811,-6.35e-05,-58.82561,-0.7354023,1.049594,-0.6163339,-0.6085541,1.028536,-0.6296905,64.2795,32.1774,5.264173,35.06946,-0.000140347,-15.40985,-1.021097,1.020383,-0.1254922,-6.688824,-5.71904,-0.3345502,-0.2941716,1.032929,-0.2379673,2.130563,-0.1294163,0.0
4300.0,-0.7677507,0.6003175,-0.5617267,16.79969,10.08848,23.52402,-0.8056414,0.9314495,-0.6334743,-1.799289,-0.6865895,4.152373,-0.8021924,1.231459,-0.629338,-5.722383,0.2074811,18.57073,-0.837979,0.5973305,-0.5283894,55.18784,18.74878,1.010463,-0.7923141,0.4878789,-0.1307843,79.23055,-0.6039113,0.2839303,-0.8057609,0.07341301,-0.1622465,5.449279,-1.112937,-10.40859,-0.6975225,0.6033046,-0.5950641,5.974287,34.26012,34.85181,-0.4128998,0.3026642,-0.5674968,72.22083,37.62841,-22.96209,-0.4751879,0.07342824,-0.9088525,53.64159,26.83359,12.54619,-0.8703125,1.050914,-0.6064726,-0.9985084,1.067551,-0.607631,46.27933,17.57872,-31.09088,45.97876,-9.16e-05,-58.81131,-0.735444,1.049606,-0.6163107,-0.6085899,1.028565,-0.6296405,64.28356,32.17327,5.293471,35.07417,1.670055e-05,-15.39487,-1.021031,1.020383,-0.1254739,-6.691228,-5.722704,-0.3345502,-0.2942755,1.032893,-0.2378701,2.117663,-0.1337752,0.0
4317.0,-0.7677407,0.6003193,-0.561718,16.79947,10.09116,23.528,-0.8056604,0.9314495,-0.6334639,-1.799071,-0.680654,4.150203,-0.8022559,1.231461,-0.6293046,-5.696603,0.2219153,18.56985,-0.8379662,0.5973307,-0.528375,55.18645,18.7561,1.014521,-0.7923204,0.4878771,-0.1307684,79.23186,-0.6019466,0.2859903,-0.80576,0.07341191,-0.1622437,5.448595,-1.113923,-10.40575,-0.6975151,0.6033079,-0.5950609,5.97537,34.26121,34.85056,-0.4128754,0.3026819,-0.5675127,72.22089,37.62548,-22.96284,-0.4751868,0.07342738,-0.9088517,53.63642,26.83497,12.55402,-0.8703449,1.050907,-0.606465,-0.9985433,1.067525,-0.6076276,46.31099,17.54898,-31.08016,45.96255,-5.93e-05,-58.78619,-0.7354758,1.049613,-0.6162978,-0.6086147,1.028599,-0.6296021,64.28487,32.17184,5.324773,35.07437,-6.07e-05,-15.37923,-1.020972,1.020365,-0.1254362,-6.699371,-5.734889,-0.3357179,-0.2943472,1.032818,-0.2377934,2.110627,-0.1407297,0.0
4333.0,-0.7677297,0.6003203,-0.561707,16.79959,10.09475,23.53216,-0.8056753,0.9314477,-0.6334618,-1.796131,-0.6764773,4.146993,-0.8023166,1.23146,-0.6292852,-5.660535,0.2479413,18.57027,-0.8379523,0.5973294,-0.5283579,55.18467,18.76419,1.017411,-0.7923269,0.4878745,-0.1307493,79.23374,-0.6007136,0.2853053,-0.8057597,0.07341039,-0.162241,5.44953,-1.115789,-10.40393,-0.6975071,0.6033111,-0.5950561,5.975698,34.26183,34.84855,-0.4128496,0.3027,-0.5675288,72.22126,37.62169,-22.96437,-0.4751866,0.07342727,-0.9088509,53.63184,26.83339,12.56154,-0.8703699,1.050902,-0.6064731,-0.9985706,1.067502,-0.6076404,46.33301,17.52374,-31.071,45.94921,-9.75e-05,-58.77423,-0.7355002,1.049617,-0.6162979,-0.6086348,1.028619,-0.6295864,64.29049,32.1671,5.358893,35.0704,-0.000120285,-15.3371,-1.020923,1.020338,-0.1254219,-6.694949,-5.736498,-0.3357179,-0.2943909,1.032726,-0.2377505,2.083657,-0.1533484,0.0
4350.0,-0.7677189,0.6003194,-0.561692,16.79956,10.09711,23.53611,-0.8056863,0.9314446,-0.6334611,-1.791549,-0.6725101,4.14241,-0.802382,1.231459,-0.6292701,-5.619043,0.2845007,18.57271,-0.8379388,0.5973275,-0.5283375,55.18342,18.77148,1.021058,-0.7923335,0.4878725,-0.1307266,79.23636,-0.5996416,0.2853053,-0.8057593,0.07340968,-0.1622388,5.449818,-1.116711,-10.40081,-0.697499,0.6033112,-0.5950465,5.976058,34.26381,34.84742,-0.4128236,0.3027148,-0.567544,72.22129,37.61848,-22.96827,-0.4751866,0.07342628,-0.9088508,53.63007,26.83136,12.56549,-0.870391,1.050897,-0.6064873,-0.9985934,1.067483,-0.6076628,46.3452,17.50342,-31.0614,45.94112,-6.04e-05,-58.75146,-0.7355204,1.04962,-0.6163008,-0.6086501,1.028636,-0.6295654,64.2936,32.16508,5.384045,35.06039,-4.4e-05,-15.2981,-1.020912,1.020265,-0.1254334,-6.677438,-5.729968,-0.3339648,-0.2944479,1.032637,-0.2376773,2.063648,-0.1671202,0.0
4367.0,-0.7677073,0.6003174,-0.5616741,16.79928,10.09943,23.53842,-0.8056929,0.931441,-0.6334585,-1.786627,-0.669327,4.13768,-0.8024411,1.231457,-0.6292509,-5.572533,0.3233809,18.57529,-0.8379256,0.5973237,-0.528316,55.18306,18.77743,1.022016,-0.7923405,0.4878705,-0.1307023,79.23953,-0.6000283,0.2853053,-0.8057588,0.07340911,-0.1622371,5.450501,-1.118178,-10.39745,-0.6974891,0.6033111,-0.5950321,5.97514,34.26598,34.85293,-0.4127963,0.3027286,-0.5675564,72.22024,37.61964,-22.96938,-0.4751861,0.07342637,-0.908849,53.62601,26.8323,12.57255,-0.8704063,1.050892,-0.6065007,-0.9986106,1.067463,-0.6076868,46.35651,17.4841,-31.05664,45.93292,-0.00010917,-58.72481,-0.7355347,1.049622,-0.6163027,-0.6086596,1.028653,-0.6295445,64.29279,32.1652,5.404953,35.05006,-9.24e-05,-15.27998,-1.02089,1.020174,-0.1254478,-6.678261,-5.730839,-0.3339648,-0.2944936,1.032529,-0.237608,2.0509,-0.1800773,0.0
4383.0,-0.7676958,0.6003142,-0.5616543,16.79927,10.10175,23.54173,-0.8056998,0.9314359,-0.6334502,-1.782899,-0.6662134,4.134507,-0.8024966,1.231453,-0.6292201,-5.526944,0.3584908,18.5817,-0.8379117,0.5973193,-0.5282916,55.18236,18.78422,1.022016,-0.792347,0.4878688,-0.1306748,79.24339,-0.6018185,0.2853053,-0.8057579,0.07340926,-0.1622363,5.453377,-1.12031,-10.39491,-0.6974798,0.6033091,-0.595017,5.974713,34.26812,34.85618,-0.4127699,0.3027405,-0.5675681,72.21915,37.62013,-22.96868,-0.4751841,0.07342522,-0.9088475,53.61945,26.83559,12.5815,-0.8704209,1.050886,-0.6065038,-0.9986274,1.067439,-0.6077007,46.37231,17.46182,-31.05315,45.92516,-9.3e-05,-58.68824,-0.7355489,1.049621,-0.6162981,-0.6086684,1.02867,-0.6295171,64.29343,32.16474,5.431985,35.04211,-8.9e-05,-15.25274,-1.020838,1.020118,-0.1254478,-6.694305,-5.725705,-0.3351346,-0.2945309,1.032434,-0.2375423,2.014603,-0.1915013,0.0
4400.0,-0.7676845,0.6003093,-0.5616325,16.79818,10.10518,23.54523,-0.8057128,0.9314297,-0.6334337,-1.780153,-0.6623544,4.132707,-0.8025608,1.231448,-0.6291801,-5.485694,0.3921354,18.59122,-0.8378978,0.5973113,-0.5282646,55.18299,18.79177,1.022207,-0.7923528,0.4878663,-0.1306441,79.24823,-0.6022505,0.2859903,-0.8057571,0.07340884,-0.1622364,5.457867,-1.121934,-10.39018,-0.6974712,0.6033073,-0.5950004,5.974648,34.26866,34.86206,-0.412745,0.3027517,-0.567578,72.21722,37.62331,-22.96418,-0.4751815,0.07342462,-0.9088453,53.61139,26.84455,12.59341,-0.8704427,1.050876,-0.6064952,-0.9986515,1.067411,-0.6077054,46.38084,17.44296,-31.05082,45.91789,-6.52e-05,-58.66708,-0.7355702,1.049621,-0.6162849,-0.6086843,1.028688,-0.629481,64.29781,32.16225,5.463643,35.0341,-0.000146956,-15.20651,-1.020819,1.020053,-0.1254409,-6.711304,-5.723902,-0.3357179,-0.2945771,1.032359,-0.2374671,1.950637,-0.2112963,0.0
4417.0,-0.767674,0.6003033,-0.5616103,16.79604,10.1087,23.54864,-0.8057302,0.9314237,-0.633411,-1.778393,-0.6574546,4.130716,-0.802632,1.231443,-0.6291314,-5.446868,0.4226887,18.60003,-0.8378847,0.5973015,-0.5282372,55.18502,18.79931,1.021633,-0.7923587,0.4878636,-0.1306126,79.25343,-0.6029873,0.2853053,-0.8057568,0.07340842,-0.1622366,5.463429,-1.123715,-10.38823,-0.6974633,0.6033051,-0.5949833,5.975238,34.2692,34.8716,-0.4127186,0.3027645,-0.567589,72.21482,37.62927,-22.96125,-0.4751796,0.07342519,-0.9088437,53.60452,26.85233,12.6049,-0.8704712,1.050866,-0.6064789,-0.9986829,1.067377,-0.6077007,46.38931,17.42434,-31.04834,45.91141,-0.000100909,-58.66057,-0.7355982,1.049621,-0.6162634,-0.6087075,1.028705,-0.6294392,64.30299,32.16227,5.489728,35.02283,-0.000156115,-15.16863,-1.020797,1.019999,-0.1254241,-6.716241,-5.722145,-0.3363003,-0.2946108,1.032296,-0.2373961,1.918977,-0.2257336,0.0
4433.0,-0.7676642,0.6002965,-0.5615886,16.79329,10.11133,23.55292,-0.8057507,0.9314179,-0.633387,-1.776631,-0.6511841,4.125165,-0.8027101,1.231439,-0.6290827,-5.410301,0.4498242,18.61003,-0.837872,0.5972919,-0.5282098,55.1876,18.80709,1.022016,-0.7923646,0.487861,-0.1305811,79.25859,-0.6034517,0.2859903,-0.8057569,0.07340804,-0.1622365,5.467158,-1.124932,-10.38637,-0.6974564,0.6033011,-0.5949674,5.977501,34.27062,34.87583,-0.4126911,0.3027773,-0.5676022,72.21367,37.6308,-22.96153,-0.4751782,0.07342471,-0.9088432,53.60066,26.85614,12.61356,-0.8705072,1.050854,-0.6064649,-0.9987222,1.067338,-0.6076978,46.4003,17.40877,-31.04679,45.90182,-0.000104415,-58.66469,-0.735633,1.049623,-0.616236,-0.6087365,1.028731,-0.6293927,64.30468,32.16533,5.511793,35.00956,4.985433e-05,-15.14507,-1.020802,1.019941,-0.1254044,-6.70534,-5.72013,-0.3351346,-0.294634,1.032251,-0.2373302,1.908443,-0.2358758,0.0
4450.0,-0.7676555,0.6002892,-0.5615685,16.79001,10.11305,23.55811,-0.8057671,0.9314129,-0.6333627,-1.775199,-0.6459067,4.118751,-0.8027732,1.231435,-0.6290319,-5.372828,0.4710977,18.61796,-0.8378602,0.597283,-0.5281832,55.19057,18.81505,1.024502,-0.7923707,0.4878584,-0.1305507,79.2634,-0.6028077,0.2873554,-0.8057575,0.0734075,-0.1622358,5.470312,-1.125498,-10.38239,-0.6974508,0.6032953,-0.5949538,5.981698,34.27301,34.87835,-0.4126619,0.3027914,-0.5676167,72.21333,37.63173,-22.96158,-0.4751769,0.07342477,-0.9088432,53.59492,26.85952,12.62445,-0.8705372,1.050844,-0.6064513,-0.9987549,1.067306,-0.6076948,46.41252,17.39453,-31.04286,45.88584,-0.000105755,-58.67299,-0.7356619,1.049625,-0.6162069,-0.6087598,1.028756,-0.6293484,64.30651,32.16435,5.536287,35.00116,-0.000176914,-15.10009,-1.02084,1.019866,-0.125377,-6.678261,-5.718894,-0.3333784,-0.2946655,1.032226,-0.2372641,1.865506,-0.2455147,0.0
4467.0,-0.7676461,0.6002834,-0.5615504,16.78725,10.11421,23.56462,-0.8057856,0.9314092,-0.6333368,-1.774868,-0.6396335,4.116421,-0.8028352,1.231432,-0.6289709,-5.333147,0.4824699,18.62395,-0.8378471,0.5972772,-0.5281573,55.19239,18.82383,1.027554,-0.792376,0.4878557,-0.1305218,79.2676,-0.6027581,0.2887141,-0.8057582,0.07340688,-0.1622352,5.473893,-1.125021,-10.37758,-0.6974452,0.6032896,-0.5949435,5.987168,34.27602,34.87349,-0.4126312,0.302807,-0.5676325,72.21482,37.62732,-22.96344,-0.4751757,0.07342477,-0.908843,53.59182,26.86091,12.62976,-0.8705699,1.050833,-0.6064289,-0.9987903,1.067274,-0.6076832,46.42492,17.38136,-31.03812,45.87188,-8.14e-05,-58.66609,-0.7356939,1.049629,-0.6161786,-0.6087857,1.02879,-0.629308,64.30576,32.16143,5.560606,34.99888,-0.000189115,-15.05753,-1.020885,1.019797,-0.1253442,-6.660264,-5.715915,-0.3333784,-0.2947086,1.032225,-0.2372056,1.812617,-0.2627335,0.0
