Timestamp,RightWrist_flexion,RightWrist_adduction,RightWrist_flexion_velocity,RightWrist_adduction_velocity,LeftWrist_flexion,LeftWrist_adduction,LeftWrist_flexion_velocity,LeftWrist_adduction_velocity,steer_proxy,steer_label
40083,8.898037,8.634675,0.4148559,1.327207,-4.76004,-3.827999,-0.1408129,0.170143,15.93788485,turn_right
40100,8.896337,8.638425,-0.1020161,0.2249733,-4.764935,-3.859187,-0.2936611,-1.871135,15.93781985,turn_right
40117,8.913854,8.629958,1.050943,-0.5079635,-4.771549,-3.863142,-0.3968215,-0.2372747,15.947541650000002,turn_right
40133,8.906115,8.637959,-0.4644166,0.4800974,-4.780203,-3.860335,-0.5193568,0.1684118,15.944524649999998,turn_right
40150,8.915837,8.621799,0.583317,-0.9695249,-4.7933,-3.842371,-0.7857186,1.077749,15.94648205,turn_right
40167,8.912906,8.648138,-0.175882,1.580248,-4.788311,-3.86569,0.2992968,-1.399002,15.952332049999999,turn_right
40183,8.921124,8.635064,0.4931458,-0.7845579,-4.810882,-3.86353,-1.354477,0.1295817,15.954162449999998,turn_right
40200,8.948324,8.634529,1.631914,-0.03209817,-4.823936,-3.841742,-0.7831724,1.307214,15.973041949999999,turn_right
40217,8.952341,8.628437,0.2409937,-0.3654957,-4.839788,-3.837765,-0.9510728,0.2385621,15.974026249999998,turn_right
40233,8.987999,8.63638,2.139807,0.4766637,-4.844522,-3.845864,-0.2840581,-0.4860064,16.00136975,turn_right
40250,8.970911,8.59393,-1.025196,-2.546798,-4.866551,-3.812093,-1.321661,2.02609,15.97667315,turn_right
40267,8.976428,8.598925,0.3309945,0.2996401,-4.868282,-3.80294,-0.103847,0.5491734,15.98203355,turn_right
40283,8.970714,8.611911,-0.3429186,0.7792928,-4.876966,-3.803281,-0.5211309,-0.02048813,15.98192955,turn_right
40300,8.973735,8.614877,0.1812603,0.1779417,-4.886477,-3.798795,-0.5706151,0.269144,15.98493405,turn_right
40317,8.993177,8.589896,1.166462,-1.498716,-4.89637,-3.787766,-0.5935014,0.6617172,15.991049149999998,turn_right
40333,9.014018,8.567745,1.250634,-1.329267,-4.911551,-3.792572,-0.9110062,-0.2884505,15.99899255,turn_right
40350,9.019967,8.595054,0.3569133,1.63838,-4.930143,-3.788166,-1.115454,0.2643808,16.01134955,turn_right
40367,9.038159,8.587539,1.091452,-0.450862,-4.941773,-3.784796,-0.6977203,0.2021727,16.02182945,turn_right
40383,9.044027,8.58535,0.3521325,-0.1313415,-4.949576,-3.77438,-0.4682796,0.6250452,16.02528035,turn_right
40400,9.041768,8.574995,-0.1355447,-0.6212512,-4.951239,-3.791152,-0.09972747,-1.006258,16.02059255,turn_right
40417,9.044179,8.568476,0.144642,-0.3911285,-4.959383,-3.757044,-0.4886532,2.046373,16.020324549999998,turn_right
40433,9.049479,8.564993,0.3180238,-0.2090018,-4.958395,-3.74926,0.05928966,0.4671064,16.02298965,turn_right
40450,9.062909,8.564334,0.8057728,-0.03953625,-4.963569,-3.744565,-0.3103967,0.2816314,16.03219295,turn_right
40467,9.043875,8.563095,-1.141974,-0.07432357,-4.965897,-3.742054,-0.1396642,0.1506783,16.018497449999998,turn_right
40483,9.057422,8.569472,0.8129436,0.382693,-4.971339,-3.731041,-0.326551,0.6608995,16.02989345,turn_right
40500,9.066832,8.562367,0.5645502,-0.4262591,-4.973033,-3.732346,-0.1016442,-0.07828578,16.03434895,turn_right
40517,9.086034,8.566998,1.152044,0.2777836,-4.979962,-3.720292,-0.4157028,0.7231815,16.04917965,turn_right
40533,9.094076,8.55277,0.4826155,-0.8538054,-4.981653,-3.718926,-0.1014963,0.08196681,16.05054065,turn_right
40550,9.126515,8.551616,1.946202,-0.06923135,-4.987352,-3.7062,-0.3419228,0.7634615,16.07290175,turn_right
40567,9.11833,8.529638,-0.4910848,-1.318542,-4.985309,-3.730054,0.1225853,-1.431115,16.06057885,turn_right
40583,9.108822,8.54515,-0.5705771,0.9308362,-4.995203,-3.697564,-0.5936978,1.949691,16.058576849999998,turn_right
40600,9.124082,8.534433,0.915513,-0.6429361,-5.007072,-3.700617,-0.7121388,-0.1831627,16.06604375,turn_right
40617,9.135382,8.525994,0.6779522,-0.5063043,-5.018681,-3.691689,-0.696433,0.5356418,16.07142205,turn_right
40633,9.130927,8.519389,-0.2673185,-0.3963708,-5.024065,-3.695023,-0.3231172,-0.2000311,16.06632205,turn_right
40650,9.143703,8.513387,0.7664654,-0.3601174,-5.03505,-3.685824,-0.6590424,0.5518625,16.07346465,turn_right
40667,9.161864,8.512669,1.089621,-0.04308364,-5.04539,-3.690966,-0.6203644,-0.3085086,16.085961949999998,turn_right
40683,9.174789,8.517288,0.7756301,0.2772192,-5.042943,-3.686031,0.1468506,0.2961622,16.09639515,turn_right
40700,9.192229,8.523163,1.046309,0.3524505,-5.049039,-3.67626,-0.3657246,0.5861921,16.11036565,turn_right
40717,9.198427,8.522669,0.3718467,-0.02963788,-5.050552,-3.671336,-0.09077317,0.2954634,16.11455605,turn_right
40733,9.191695,8.531494,-0.4039823,0.5296009,-5.046671,-3.664537,0.2328664,0.4079741,16.11249115,turn_right
40750,9.219382,8.562716,1.661095,1.873194,-5.0403,-3.66471,0.3822314,-0.01034179,16.14123865,turn_right
40767,9.211108,8.554675,-0.4964059,-0.4824452,-5.043797,-3.653317,-0.209811,0.6835022,16.133034549999998,turn_right
40783,9.216483,8.563924,0.3225449,0.5550107,-5.037034,-3.641343,0.4058709,0.7185295,16.139571749999998,turn_right
40800,9.238802,8.562127,1.339026,-0.1077949,-5.025936,-3.66504,0.6658224,-1.421674,16.15465595,turn_right
40817,9.251576,8.597848,0.7664081,2.143082,-5.029716,-3.640996,-0.2268042,1.442515,16.17431405,turn_right
40833,9.238525,8.57419,-0.7831843,-1.41969,-5.024767,-3.636139,0.2970206,0.2914693,16.15808095,turn_right
40850,9.293224,8.597015,3.28168,1.369408,-5.029716,-3.627123,-0.296951,0.54092,16.20321775,turn_right
40867,9.281968,8.580688,-0.6753203,-0.9795949,-5.022856,-3.655023,0.4116118,-1.673897,16.19044045,turn_right
40883,9.296862,8.572347,0.8937516,-0.5005283,-5.026443,-3.627276,-0.2152684,1.665104,16.19836395,turn_right
40900,9.299821,8.542722,0.1775412,-1.777357,-5.022856,-3.625396,0.2152179,0.1128013,16.191547749999998,turn_right
40917,9.284783,8.554059,-0.9021817,0.6801836,-5.017587,-3.621748,0.3160897,0.2188226,16.184422249999997,turn_right
40933,9.31359,8.562122,1.728671,0.4838746,-5.020827,-3.620656,-0.1944369,0.06554198,16.20700605,turn_right
40950,9.31996,8.606138,0.3821456,2.640747,-5.02231,-3.623627,-0.08894225,-0.1782564,16.224669849999998,turn_right
40967,9.31821,8.572696,-0.1049913,-2.006393,-5.037462,-3.628534,-0.9090476,-0.2943476,16.21341225,turn_right
40983,9.328138,8.562525,0.5958153,-0.6103516,-5.049931,-3.63114,-0.7482744,-0.1563793,16.21731055,turn_right
41000,9.328117,8.56726,-0.001258752,0.2840774,-5.065581,-3.637937,-0.938943,-0.407807,16.21871635,turn_right
41017,9.295805,8.58217,-1.938592,0.894572,-5.088312,-3.646264,-1.363714,-0.4995814,16.20057095,turn_right
41033,9.258266,8.607417,-2.252664,1.515034,-5.103537,-3.658773,-0.9136674,-0.7506495,16.18186775,turn_right
41050,9.253786,8.619567,-0.2688007,0.7289317,-5.118487,-3.670847,-0.8969464,-0.7244116,16.18237675,turn_right
41067,9.225264,8.653728,-1.711216,2.049534,-5.139498,-3.680758,-1.260525,-0.5946315,16.17265965,turn_right
41083,9.212366,8.649246,-0.7739704,-0.2689782,-5.154763,-3.680404,-0.916071,0.02126072,16.16228645,turn_right
41100,9.176739,8.670106,-2.137475,1.251485,-5.153851,-3.698459,0.0547557,-1.083227,16.14360555,turn_right
41117,9.158562,8.701213,-1.090537,1.866271,-5.191012,-3.674747,-2.229507,1.422604,16.14021375,turn_right
41133,9.117489,8.715302,-2.464756,0.8455071,-5.211242,-3.66605,-1.213979,0.5219464,16.11568935,turn_right
41150,9.065597,8.782416,-3.113294,4.026518,-5.227235,-3.661424,-0.9595121,0.2774976,16.09949915,turn_right
41167,9.022189,8.819514,-2.604243,2.225702,-5.227235,-3.642132,0.0,1.157465,16.08024295,turn_right
41183,9.009026,8.831553,-0.7899374,0.7224067,-5.233004,-3.630448,-0.3462093,0.701146,16.074640549999998,turn_right
41200,8.977632,8.865292,-1.883493,2.024187,-5.236635,-3.612035,-0.2178499,1.104698,16.06278645,turn_right
41217,8.919295,8.860078,-3.499902,-0.3127998,-5.239291,-3.59184,-0.1593179,1.211577,16.02038635,turn_right
41233,8.886703,8.87985,-1.955872,1.186537,-5.232667,-3.573209,0.3974582,1.118062,16.003503549999998,turn_right
41250,8.846933,8.896065,-2.385964,0.9727862,-5.235513,-3.559363,-0.1707039,0.8306903,15.980529050000001,turn_right
41267,8.819713,8.924588,-1.633116,1.711273,-5.239291,-3.556224,-0.2266611,0.1883407,15.97003195,turn_right
41283,8.791022,8.885115,-1.721689,-2.368782,-5.247811,-3.551872,-0.5113161,0.2611091,15.938106349999998,turn_right
41300,8.823341,8.912514,1.938993,1.643815,-5.272063,-3.556353,-1.454974,-0.2688293,15.968949349999999,turn_right
41317,8.834423,8.869567,0.6648498,-2.576608,-5.296943,-3.557468,-1.492679,-0.06688549,15.963822649999997,turn_right
41333,8.842135,8.859537,0.4628142,-0.6018816,-5.314375,-3.558853,-1.046125,-0.08309709,15.96621205,turn_right
41350,8.849841,8.866986,0.4623052,0.4469141,-5.326823,-3.5605,-0.7468117,-0.09881201,15.97384095,turn_right
41367,8.880068,8.845443,1.813461,-1.292509,-5.341701,-3.565357,-0.892598,-0.2914153,15.98853695,turn_right
41383,8.916916,8.851359,2.21123,0.3550512,-5.350534,-3.572727,-0.5300874,-0.4422831,16.01610535,turn_right
41400,8.945952,8.851419,1.742055,0.003604607,-5.356025,-3.579411,-0.329421,-0.4009553,16.03644855,turn_right
41417,8.974588,8.86143,1.718024,0.6005962,-5.369874,-3.58803,-0.8308334,-0.5171038,16.05949705,turn_right
41433,9.015936,8.890805,2.481238,1.76278,-5.379499,-3.604724,-0.5776163,-1.001844,16.09725315,turn_right
41450,9.012797,8.867522,-0.1882978,-1.396871,-5.39365,-3.609039,-0.8489994,-0.2588594,16.08807095,turn_right
41467,9.025999,8.876111,0.7920409,0.5152872,-5.398698,-3.618371,-0.3028728,-0.5598727,16.099889049999998,turn_right
41483,9.057357,8.898635,1.88176,1.351644,-5.422348,-3.62337,-1.419232,-0.3000108,16.128596849999997,turn_right
41500,9.071122,8.880002,0.8258556,-1.117886,-5.4514,-3.633152,-1.742942,-0.5868787,16.13264245,turn_right
41517,9.08504,8.907291,0.8350102,1.637236,-5.467445,-3.629537,-0.9626304,0.2169344,16.150571749999997,turn_right
41533,9.090812,8.877393,0.3463523,-1.794199,-5.480333,-3.636969,-0.7733981,-0.446003,16.14564275,turn_right
41550,9.104117,8.880995,0.7982775,0.2161048,-5.507301,-3.631228,-1.617954,0.3444259,16.15603685,turn_right
41567,9.117058,8.895409,0.7763637,0.8647625,-5.525702,-3.632298,-1.104011,-0.06418204,16.16941975,turn_right
41583,9.116671,8.910661,-0.02323514,0.9152698,-5.529567,-3.627253,-0.2318935,0.3027578,16.173724449999998,turn_right
41600,9.146925,8.940175,1.81512,1.77072,-5.546129,-3.631215,-0.9936415,-0.2377038,16.20375645,turn_right
41617,9.135209,8.95514,-0.7028984,0.8978333,-5.559752,-3.627216,-0.8173018,0.2398923,16.20004475,turn_right
41633,9.11389,8.96547,-1.279363,0.6199089,-5.570281,-3.63923,-0.6318698,-0.7209617,16.18822045,turn_right
41650,9.105369,9.01021,-0.5112249,2.684174,-5.586968,-3.650029,-1.001137,-0.647871,16.195677749999998,turn_right
41667,9.109814,9.010452,0.2666837,0.01453286,-5.61126,-3.660502,-1.457406,-0.628346,16.19886185,turn_right
41683,9.085256,9.017874,-1.473714,0.4453592,-5.637151,-3.658651,-1.553721,0.1110823,16.18389785,turn_right
41700,9.069606,9.022849,-0.9389144,0.2984958,-5.651734,-3.670375,-0.8749183,-0.7033991,16.17443535,turn_right
41717,9.09751,9.03938,1.67414,0.9917819,-5.676785,-3.677303,-1.50295,-0.4156169,16.19892745,turn_right
41733,9.082768,9.037696,-0.8846521,-0.1010671,-5.706434,-3.68204,-1.779205,-0.2842727,16.18810285,turn_right
41750,9.067569,9.059485,-0.9119084,1.307271,-5.741293,-3.694574,-2.091359,-0.7519897,16.18400025,turn_right
41767,9.048762,9.015505,-1.128299,-2.63863,-5.754183,-3.69399,-0.7733313,0.0350734,16.15764135,turn_right
41783,9.065337,9.021229,0.994647,0.3434909,-5.786993,-3.708472,-1.96892,-0.8690857,16.17096105,turn_right
41800,9.043093,9.056102,-1.334563,2.092217,-5.821034,-3.720442,-2.042325,-0.7181322,16.16585215,turn_right
41817,9.045396,9.068348,0.1381766,0.7347105,-5.848413,-3.730385,-1.642557,-0.5965625,16.17113805,turn_right
41833,9.084087,9.085725,2.321854,1.042777,-5.879867,-3.753874,-1.88754,-1.409517,16.20343485,turn_right
41850,9.115851,9.087849,1.905693,0.12742,-5.915098,-3.751404,-2.11373,0.1481751,16.22630685,turn_right
41867,9.11805,9.065014,0.1318829,-1.36998,-5.948177,-3.755299,-1.984594,-0.2336987,16.22099565,turn_right
41883,9.10908,9.080414,-0.5382425,0.9241404,-5.974385,-3.77437,-1.572721,-1.144459,16.21933665,turn_right
41900,9.145808,9.100512,2.203502,1.20577,-5.165205,-3.609224,48.54702,9.908021,16.25107565,turn_right
41917,9.149158,9.111861,0.2009998,0.6809275,-3.801018,-3.319964,81.84481,17.35423,16.25682535,turn_right
41933,9.149632,9.142078,0.02838578,1.813314,-2.89854,-3.138009,54.15714,10.91903,16.26622225,turn_right
41950,9.169884,9.163176,1.215039,1.265732,-2.422528,-3.030358,28.55852,6.45857,16.28672805,turn_right
41967,9.229203,9.16893,3.558892,0.3452413,-1.966724,-2.922153,27.3461,6.491769,16.32997755,turn_right
41983,9.213987,9.216164,-0.9130951,2.834458,-1.732913,-2.856356,14.03082,3.948414,16.33349655,turn_right
42000,9.232269,9.236694,1.09683,1.231746,-1.662128,-2.838505,4.246778,1.071012,16.35245295,turn_right
42017,9.29147,9.249216,3.55174,0.7512459,-1.590532,-2.798579,4.295455,2.395376,16.39765025,turn_right
42033,9.336625,9.25742,2.709755,0.4922873,-1.548007,-2.758463,2.551859,2.407298,16.431719949999998,turn_right
42050,9.353262,9.280589,0.9981329,1.390062,-1.539641,-2.729679,0.5019273,1.726936,16.45031655,turn_right
42067,9.351896,9.304502,-0.0819333,1.434634,-1.549397,-2.720613,-0.5853196,0.5439381,16.45653425,turn_right
42083,9.393604,9.317298,2.502871,0.7679041,-1.547375,-2.682546,0.1213478,2.284354,16.48956865,turn_right
42100,9.380623,9.341249,-0.778824,1.436922,-1.530079,-2.631193,1.037705,3.080938,16.487667249999998,turn_right
42117,9.386656,9.378131,0.3619483,2.212771,-1.521228,-2.601696,0.5309858,1.769691,16.50295495,turn_right
42133,9.408177,9.384566,1.291496,0.386184,-1.515816,-2.568931,0.3248055,1.966216,16.51995015,turn_right
42150,9.421873,9.409464,0.8216788,1.493738,-1.493314,-2.514576,1.349983,3.261025,16.53700675,turn_right
42167,9.401908,9.462999,-1.197817,3.211877,-1.492134,-2.454953,0.07079048,3.577101,16.53909175,turn_right
42183,9.346704,9.452439,-3.312781,-0.6337011,-1.50285,-2.436135,-0.643051,1.129251,16.49728095,turn_right
42200,9.387954,9.482095,2.47482,1.779188,-1.534166,-2.389118,-1.878809,2.82082,16.53505275,turn_right
42217,9.409702,9.547621,1.304811,3.931253,-1.57259,-2.352707,-2.305247,2.184478,16.569934149999998,turn_right
42233,9.377542,9.557149,-1.92989,0.571779,-1.616163,-2.337487,-2.614804,0.9133669,16.55028055,turn_right
42250,9.343948,9.619459,-2.015491,3.738321,-1.645324,-2.327056,-1.749529,0.625757,16.54545775,turn_right
42267,9.412501,9.61398,4.112857,-0.3287058,-1.663776,-2.273757,-1.107001,3.197687,16.59180115,turn_right
42283,9.381336,9.663577,-1.8702,2.976272,-1.678298,-2.22698,-0.8714464,2.807074,16.584864749999998,turn_right
42300,9.334499,9.731426,-2.809992,4.070632,-1.689223,-2.216386,-0.6554735,0.6355981,16.57243355,turn_right
42317,9.302736,9.704396,-1.905636,-1.621673,-1.699157,-2.189349,-0.5959975,1.622102,16.54209045,turn_right
42333,9.282434,9.732103,-1.218357,1.662686,-1.719308,-2.132508,-1.209257,3.411015,16.53619115,turn_right
42350,9.222301,9.737263,-3.60764,0.3095385,-1.71817,-2.082427,0.06830874,3.004597,16.495646049999998,turn_right
42367,9.197572,9.779958,-1.483668,2.561503,-1.716346,-2.047382,0.109397,2.10253,16.491144249999998,turn_right
42383,9.218934,9.810916,1.281939,1.857781,-1.699042,-1.995208,1.03842,3.13092,16.51538505,turn_right
42400,9.176139,9.814322,-2.56751,0.2043183,-1.691538,-1.933077,0.4501754,3.7276,16.48645035,turn_right
42417,9.151628,9.874511,-1.470508,3.611073,-1.685628,-1.901723,0.3546104,1.881083,16.48734935,turn_right
42433,9.123135,9.875815,-1.7099,0.07828982,-1.685163,-1.870131,0.02787072,1.895803,16.46779545,turn_right
42450,9.138155,9.925113,0.9011518,2.957609,-1.671638,-1.82814,0.8114657,2.519263,16.49309885,turn_right
42467,9.151608,9.949985,0.8070887,1.492193,-1.648295,-1.787353,1.400454,2.447035,16.50997755,turn_right
42483,9.139983,9.959368,-0.6975692,0.5630801,-1.632908,-1.757604,0.9233964,1.785214,16.50465495,turn_right
42500,9.150855,9.98795,0.6522623,1.71482,-1.631828,-1.73086,0.06473989,1.604551,16.52083995,turn_right
42517,9.166453,9.957445,0.9358247,-1.830168,-1.638172,-1.713244,-0.3806008,1.056858,16.52260705,turn_right
42533,9.179501,9.977701,0.7829554,1.215552,-1.631109,-1.692249,0.4238696,1.259898,16.53781745,turn_right
42550,9.208505,9.974194,1.74011,-0.2104404,-1.62112,-1.68333,0.5992875,0.5350839,16.55706815,turn_right
42567,9.216483,9.978001,0.478669,0.2284062,-1.623533,-1.685355,-0.1447421,-0.1214838,16.56379485,turn_right
42583,9.258054,9.997414,2.49463,1.164962,-1.640082,-1.69243,-0.9931518,-0.4245492,16.59871845,turn_right
42600,9.289671,9.992368,1.896882,-0.3027298,-1.628347,-1.698487,0.7040713,-0.3634002,16.61933655,turn_right
42617,9.308081,9.979142,1.104497,-0.7934713,-1.645205,-1.705233,-1.011414,-0.4047173,16.628255749999997,turn_right
42633,9.310909,9.988063,0.1697424,0.5353238,-1.668943,-1.727779,-1.42449,-1.352975,16.63291165,turn_right
42650,9.294007,9.969767,-1.014039,-1.097689,-1.690844,-1.753858,-1.313958,-1.564621,16.61559145,turn_right
42667,9.294389,9.929909,0.0228864,-2.391285,-1.714293,-1.770873,-1.406798,-1.020812,16.60390145,turn_right
42683,9.329929,9.953504,2.132768,1.415913,-1.747533,-1.80847,-1.994724,-2.256183,16.63585795,turn_right
42700,9.316923,9.924079,-0.7803116,-1.765342,-1.779273,-1.856773,-1.904255,-2.89794,16.61792625,turn_right
42717,9.365988,9.933746,2.943648,0.5799985,-1.805477,-1.879416,-1.57216,-1.358472,16.65517185,turn_right
42733,9.350151,9.934192,-0.9503514,0.02672613,-1.822416,-1.911065,-1.016466,-1.899265,16.644219749999998,turn_right
42750,9.344453,9.926856,-0.3418655,-0.4401054,-1.855724,-1.956462,-1.998311,-2.723603,16.638030349999998,turn_right
42767,9.354628,9.877784,0.6104374,-2.944106,-1.875758,-1.991546,-1.201986,-2.104862,16.63043125,turn_right
42783,9.3633,9.876662,0.5204442,-0.06730177,-1.894859,-2.015763,-1.146205,-1.453283,16.63616505,turn_right
42800,9.369155,9.906837,0.3512489,1.810371,-1.897026,-2.018949,-0.1300448,-0.1911443,16.64931605,turn_right
42817,9.369742,9.909885,0.03524505,0.1828623,-1.900428,-2.022708,-0.204068,-0.2255025,16.65064135,turn_right
42833,9.367644,9.862156,-0.1259047,-2.864217,-1.902795,-2.026064,-0.1420434,-0.2013903,16.63485405,turn_right
42850,9.384164,9.871926,0.9910954,0.5861778,-1.889895,-2.007098,0.7739393,1.137854,16.64934905,turn_right
42867,9.392873,9.852556,0.5224964,-1.162114,-1.8872,-2.005831,0.1616638,0.07604005,16.64963435,turn_right
42883,9.375551,9.814641,-1.039458,-2.275269,-1.87179,-1.979549,0.924777,1.577156,16.62613445,turn_right
42900,9.430047,9.837481,3.269493,1.370323,-1.860779,-1.967692,0.6605943,0.7113664,16.671133649999998,turn_right
42917,9.437673,9.826577,0.4574991,-0.6542076,-1.862251,-1.947646,-0.08831288,1.20263,16.67320065,turn_right
42933,9.470688,9.83784,1.981225,0.6758792,-1.867603,-1.923685,-0.3211643,1.437925,16.69969005,turn_right
42950,9.490013,9.872625,1.159425,2.086953,-1.879094,-1.917679,-0.6894383,0.3603463,16.72365305,turn_right
42967,9.513885,9.912072,1.432231,2.366625,-1.881176,-1.901339,-0.1248953,0.9802887,16.752197549999998,turn_right
42983,9.498998,9.912365,-0.8934082,0.01756943,-1.896717,-1.898903,-0.9325889,0.1461997,16.74186455,turn_right
43000,9.510518,9.850422,0.6911691,-3.716293,-1.868755,-1.885207,1.677573,0.8217146,16.731345649999998,turn_right
43017,9.51872,9.905825,0.4920575,3.323906,-1.848009,-1.875262,1.244662,0.5966483,16.75370795,turn_right
43033,9.562771,9.902211,2.643483,-0.2168422,-1.820267,-1.850982,1.664789,1.457011,16.78345945,turn_right
43050,9.560469,9.894258,-0.1381194,-0.4771241,-1.793515,-1.837208,1.605016,0.8263848,16.77946215,turn_right
43067,9.534979,9.881148,-1.529269,-0.7865482,-1.780922,-1.844458,0.7555014,-0.4349846,16.757686149999998,turn_right
43083,9.49786,9.859559,-2.227483,-1.295559,-1.764251,-1.838267,1.00042,0.3715476,16.725226149999997,turn_right
43100,9.463525,9.866817,-2.059947,0.4354137,-1.777842,-1.884092,-0.815428,-2.749328,16.70336905,turn_right
43117,9.467907,9.895753,0.2629075,1.736048,-1.814452,-1.93443,-2.1964,-3.020003,16.71511725,turn_right
43133,9.412898,9.861265,-3.301049,-2.069587,-1.808835,-1.980675,0.3370955,-2.775161,16.66626455,turn_right
43150,9.38077,9.89349,-1.927549,1.933328,-1.788926,-2.009792,1.194434,-1.746854,16.65344245,turn_right
43167,9.349416,9.903525,-1.88109,0.6020839,-1.771667,-2.096912,1.035423,-5.22681,16.63450515,turn_right
